ID,Storm,Lat,Lon,DistancetoCoast,NumberofHouses,TotalValue_2023,Stories_sum,Stories_median,Elevation,Rainfall_Max,Rainfall_Mean,MaxWind,FloodDepth,Damage,DamageRate
1861,Irene,40.818,-73.941,0.641612773,391,644146752.8,1843,5,7.587726857,15.48858291,0.905707814,25.04015772,0.115293438,3769.42,5.85E-06
1862,Irene,40.821,-73.94,0.463218718,179,467979552.2,944,6,6.568685418,15.48858291,0.905707814,24.95935472,0.137404635,NA,NA
1871,Irene,40.593,-73.8,0.246578168,1128,674516413.8,1960,2,2.229863664,16.42164511,0.849201419,26.57221091,0.111677042,NA,NA
1872,Irene,40.594,-73.793,0.185181993,1151,975115853.6,2346,2,2.261794352,16.60522138,0.832045221,25.85898208,0.098313558,2792.56,2.86E-06
1873,Irene,40.546,-74.128,0.096619608,4,58741766.1,1,0,4.092351278,14.01480092,0.765051911,22.10106703,0.031439844,NA,NA
1874,Irene,40.538,-74.148,0.296213257,1615,884994982.6,3061,2,4.516991829,14.12064291,0.862225592,17.9424863,0.048421727,NA,NA
1881,Irene,40.679,-73.999,0.520128997,873,1699739793,2753,3,12.56000007,14.18334351,0.470723899,44.31498299,0.042971005,NA,NA
1884,Irene,40.74,-73.979,0.573915726,252,2414224022,1667,6,9.240949609,15.24435997,0.828610806,36.83894404,0.068012454,60442.04,2.50E-05
1893,Irene,40.577,-73.94,0.226751668,420,1055891499,774,2,2.946551463,14.60852591,0.859313791,46.18931691,0.055036029,75839.98,7.18E-05
1894,Irene,40.579,-73.946,0.314605459,496,1008103547,1087,2,2.278890304,14.60852591,0.859313791,47.93211132,0.080430824,NA,NA
1895,Irene,40.776,-73.93,0.03803004,717,393220704.5,10428,23,6.656834063,16.12643526,0.920862588,39.4565485,0.091597845,NA,NA
1896,Irene,40.78,-73.944,0.084665036,479,1296584252,8123,18,4.342461371,15.84545662,0.895508581,37.36624547,0.058157293,25212.1,1.94E-05
1897,Irene,40.683,-73.987,0.173294495,324,762622979.1,834,3,4.301383749,15.02365437,0.558848419,46.94997483,0.279777205,NA,NA
1898,Irene,40.675,-73.99,0.048015158,548,851322049.4,2073,3,4.231042516,14.18334351,0.470723899,47.62016542,0.414211366,NA,NA
1899,Irene,40.774,-73.874,0.633384279,9,29139587.19,2,0,2.685652341,17.0032858,0.997450217,40.39050018,0.154204799,109542.32,0.003759227
1905,Irene,40.77,-73.893,0.442133643,1848,1057910760,2621,2,11.97831847,16.64953864,0.974733117,42.43974749,0.039430137,NA,NA
1906,Irene,40.84,-73.823,0.548827152,1240,838683318.5,2450,2,6.194746447,16.83621151,1.096544739,29.10030504,0.108991423,NA,NA
1907,Irene,40.843,-73.817,0.095743709,834,641917374.6,1785,2,5.381952995,16.98326666,1.102710502,28.61271637,0.078911256,NA,NA
1910,Irene,40.785,-73.981,0.349069089,723,2229089839,8740,12,16.95925765,15.04412237,0.821771581,21.5893028,0.064683777,NA,NA
1914,Irene,40.515,-74.242,0.311076138,1439,1003863963,2941,2,9.589659698,13.89170395,0.769588617,4.646186449,0.016814809,NA,NA
1918,Irene,40.743,-73.951,0.428152107,744,2962958444,7566,11,3.248273193,16.08679405,0.892676492,42.73495116,0.096399691,67674.02,2.28E-05
1921,Irene,40.575,-74.149,0.303805798,848,1638397573,1242,2,26.21513873,13.01030632,0.58487827,13.79746165,0.073453752,21300.64,1.30E-05
1923,Irene,40.829,-73.95,0.326951044,531,549441536.3,3474,6,21.89607463,14.70310212,0.882136402,20.88709857,0.098629132,NA,NA
1924,Irene,40.831,-73.948,0.330601942,206,439160583.5,956,5,29.19278808,15.0008009,0.91900019,21.40497709,0.056948153,NA,NA
1931,Irene,40.755,-73.945,0.432006604,10,166943983.4,31,3.5,5.052270231,16.08679405,0.892676492,39.51156976,0.052283826,NA,NA
1932,Irene,40.818,-73.936,0.203350413,24,223755480.4,161,5,3.506244683,15.77517791,0.937521577,26.55966263,0.056513593,NA,NA
1933,Irene,40.825,-73.936,0.154991997,75,402304493.2,325,5,5.231600479,15.5368388,0.946692777,24.94275063,0.093761336,NA,NA
1936,Irene,40.874,-73.827,0.31127659,143,2141017405,254,1,5.701175233,15.88351338,0.871445412,27.27544046,0.177426453,NA,NA
1942,Irene,40.745,-73.951,0.352255145,2208,1163556691,15955,8,3.782109857,15.81856358,0.869605266,42.36262477,0.080661799,1870690.92,0.001607735
1943,Irene,40.734,-73.949,0.126659558,331,617212981.6,693,2,3.169105056,16.02925403,0.881159247,44.92349217,0.101613077,NA,NA
1944,Irene,40.729,-73.941,0.260390249,418,643789007.7,1200,3,4.348371873,15.97171401,0.869642002,46.19327109,0.153173427,NA,NA
1945,Irene,40.769,-73.993,0.254087062,181,4422736122,1573,4,7.609585208,15.14424117,0.825191194,21.36432829,0.059821126,NA,NA
1953,Irene,40.612,-74.068,0.632004192,1701,865951656.5,3350,2,13.91711512,13.58510851,0.79498858,31.74275846,0.063634982,NA,NA
1957,Irene,40.666,-73.855,0.324054805,1318,936526794.4,2338,2,3.226293338,16.45583759,0.824962688,36.33511839,0.211137924,NA,NA
1958,Irene,40.78,-73.985,0.358099298,2498,3405231374,66167,19,18.58655759,15.04412237,0.821771581,21.03594162,0.051335332,NA,NA
1959,Irene,40.783,-73.984,0.283232338,852,3026514939,13498,16,18.32832491,15.04412237,0.821771581,21.62478313,0.047089243,NA,NA
1973,Irene,40.593,-73.892,0.876672574,8,663259371.1,3,0,3.334196635,15.38315755,0.766690252,38.82404549,0.098369092,NA,NA
1974,Irene,40.681,-73.992,0.367135529,1025,2101939357,2964,3,8.658009216,15.02365437,0.558848419,45.83083974,0.215879115,NA,NA
1975,Irene,40.677,-73.995,0.122027686,1009,1710070647,4095,3,8.050901451,14.18334351,0.470723899,45.73175526,0.219419148,NA,NA
1980,Irene,40.646,-73.884,0.218965133,195,749622026.2,568,3,4.629849909,15.8790193,0.824327456,40.1271046,0.094892421,349013.72,0.000465586
1986,Irene,40.82,-73.886,0.24091281,273,260716278.8,632,2,10.50704632,16.55092492,1.027947459,31.50298001,0.06991141,0,0
1987,Irene,40.829,-73.887,0.247007211,232,250333792.5,617,3,11.9967487,16.17151727,0.939988583,31.04891347,0.060638315,NA,NA
1990,Irene,40.771,-73.989,0.511063833,546,1322260811,14622,31,15.13472217,15.04412237,0.821771581,22.26219985,0.016204657,86363,6.53E-05
1991,Irene,40.774,-73.99,0.254889211,1277,3549332929,30008,30,10.0149013,15.04412237,0.821771581,21.34973836,0.083856693,NA,NA
1992,Irene,40.746,-73.971,0.083184951,916,1127280941,35737,37,3.535474261,15.53146178,0.849108036,37.30142482,0.173959286,NA,NA
1993,Irene,40.749,-73.972,0.406682255,998,5953878554,35771,41,14.19475794,15.53146178,0.849108036,36.03993145,0.07012411,NA,NA
1995,Irene,40.75,-73.967,0.09923046,2,947010347.3,39,19.5,10.43117926,15.81856358,0.869605266,36.54652905,0.06030178,NA,NA
1996,Irene,40.753,-73.97,0.447848629,3704,6179737087,119733,32,11.65288191,15.53146178,0.849108036,34.27159266,0.08837931,NA,NA
2000,Irene,40.86,-73.914,0.144114265,77,97617945,205,3,15.12798059,14.9756133,1.013132819,22.59049384,0.107308333,12183.28,0.000124806
2002,Irene,40.852,-73.922,0.099606869,3,140563984.2,46,2,4.078025246,15.29849968,0.955863978,22.81299529,0.075661538,NA,NA
2003,Irene,40.855,-73.918,0.164012782,35,126977761.8,95,2,9.926052786,14.9953041,0.963625871,22.78247742,0.183043764,NA,NA
2006,Irene,40.654,-73.846,0.376005706,2568,3258764697,3994,2,2.757963893,16.30595243,0.801848045,34.76491169,0.097919958,NA,NA
2008,Irene,40.658,-73.834,0.082125063,2498,1560361413,4067,2,2.467213302,16.44816585,0.721266124,33.19694117,0.142428438,NA,NA
2017,Irene,40.817,-73.833,0.653073443,34,394575193.1,44,2,6.829556823,17.06646844,0.970483054,30.00452032,0.070371033,NA,NA
2019,Irene,40.834,-73.836,0.24513239,380,354677040.7,768,2,6.341289506,16.68915635,1.090378976,29.93930506,0.087351907,NA,NA
2021,Irene,40.791,-73.925,0.621050984,4,562873263.3,6,0.5,5.543739809,15.95080659,0.929192082,35.45049884,0.056139519,NA,NA
2022,Irene,40.682,-74.001,0.605513109,380,448550355,1595,4,9.711312695,14.76100101,0.576440884,42.54034437,0.074375801,NA,NA
2023,Irene,40.683,-74.003,0.363304322,791,694906474.2,2112,3,4.875520672,14.76100101,0.576440884,41.26148142,0.111088468,NA,NA
2024,Irene,40.679,-74.006,0.526034785,362,451073216,707,2,3.285298182,14.76100101,0.576440884,41.27859871,0.087665162,NA,NA
2025,Irene,40.76,-73.86,0.270136859,358,342848964.7,775,2,16.40894968,17.26833357,1.003341481,39.48885836,0.022780872,NA,NA
2026,Irene,40.633,-74.139,0.818952374,1271,631639174.2,3122,3,10.4722726,13.40450416,0.776260992,9.874813784,0.058902406,NA,NA
2028,Irene,40.872,-73.924,0.235913437,4,417452557.3,7,1.5,24.927771,14.9756133,1.013132819,19.13221565,0.048190406,NA,NA
2029,Irene,40.869,-73.919,0.441105178,61,306136376.8,241,5,16.03493769,14.69210852,0.971387764,20.47138952,0.031193532,NA,NA
2030,Irene,40.518,-74.205,0.586224015,2054,2184962465,3989,2,8.878357799,13.89421655,0.770347847,7.667153159,0.01321392,101878.86,4.66E-05
2032,Irene,40.58,-73.973,0.324693228,1286,498761781.9,30478,24,2.553252208,14.25862896,0.853631895,52.80965665,0.19270476,NA,NA
2034,Irene,40.762,-73.944,0.116348842,12,121081200.7,23,0.5,4.507527838,16.10000779,0.902071858,37.50665326,0.127307322,9819.52,8.11E-05
2035,Irene,40.763,-73.941,0.274810076,215,219624372.6,443,2,5.733936805,16.10000779,0.902071858,37.10796401,0.042690372,NA,NA
2037,Irene,40.833,-73.886,0.369866013,325,306998806.6,815,2,12.67690053,16.09757705,0.907958522,30.51440867,0.143256959,NA,NA
2038,Irene,40.837,-73.885,0.774969836,127,284715088.6,376,2,19.16246037,16.09757705,0.907958522,30.09011865,0.023339572,NA,NA
2039,Irene,40.715,-74.015,0.178479231,442,6169952133,12759,31,3.784228786,14.61453549,0.802406693,26.39310671,0.077518201,NA,NA
2040,Irene,40.604,-74.171,0.235104133,1916,1910023596,3352,2,7.982585601,6.924911959,0.391444043,8.004849451,0.053377739,NA,NA
2041,Irene,40.698,-73.988,0.738299763,42,1277739783,229,3,18.86683321,15.02365437,0.558848419,43.60133326,0.065219129,5451129.38,0.004266228
2042,Irene,40.55,-74.143,0.583427461,1643,1194451063,3087,2,16.29239973,13.9960655,0.714545697,17.91233529,0.027098362,NA,NA
2046,Irene,40.76,-74,0.303944247,56,1652690135,950,8,4.702795637,14.95479801,0.809162389,21.80763264,0.093976829,NA,NA
2047,Irene,40.764,-73.997,0.194236744,1470,4245631756,40403,41,5.829422077,14.9845728,0.813365453,21.4928044,0.096345163,NA,NA
2053,Irene,40.832,-73.941,0.501060155,50,153374139,226,4.5,43.70350452,15.29849968,0.955863978,22.47688104,0.041811869,NA,NA
2054,Irene,40.837,-73.942,0.64719917,242,650731442.2,1155,5,44.90562731,15.0008009,0.91900019,21.44197821,0.07391692,NA,NA
2055,Irene,40.701,-73.971,0.038333906,81,598124769.1,220,2,3.535869076,15.36136284,0.775693521,46.9862624,0.146268106,2291.4,3.83E-06
2056,Irene,40.705,-73.965,0.233519244,471,376307715.9,2074,2,10.60817349,15.61689494,0.853753976,47.15498313,0.01635728,NA,NA
2059,Irene,40.622,-73.91,0.478436894,1672,1269652994,3839,2,3.469385832,15.3167654,0.700624263,43.71992825,0.094479679,NA,NA
2060,Irene,40.614,-73.899,0.203813189,756,822915122.2,1394,2,2.554847609,15.42758572,0.697695403,41.1227317,0.061631271,NA,NA
2064,Irene,40.577,-74.186,0.042286463,103,3718948695,135,1,13.09520453,11.17078766,0.652348188,7.266746775,0.040431707,2496796.54,0.000671372
2065,Irene,40.833,-73.879,0.495567136,190,193524298.7,424,2,12.88459859,16.33722302,1.079929376,30.75357627,0.010735023,NA,NA
2068,Irene,40.708,-74.017,0.109626983,3834,3058228757,100760,27,3.575065578,14.55644157,0.698220021,27.78947738,0.06379451,8947.18,2.93E-06
2071,Irene,40.709,-74.013,0.449987141,1480,5468788068,54380,38,4.734583985,14.55644157,0.698220021,28.03927943,0.167621047,12853.28,2.35E-06
2072,Irene,40.714,-74.01,0.512453556,2271,6188485267,41076,11,5.893586472,14.61453549,0.802406693,27.84956864,0.099834987,4221079.06,0.000682086
2075,Irene,40.832,-73.937,0.152830548,9,325973498.2,54,2,5.554161118,15.29849968,0.955863978,23.7080145,0.09143064,156.78,4.81E-07
2076,Irene,40.847,-73.93,0.109934051,11,166693647.8,2,0,31.30541407,14.9953041,0.963625871,22.28107031,0.029137394,NA,NA
2077,Irene,40.752,-73.746,0.494737316,32,1754368842,7,0,28.36489638,18.07477307,0.889601896,25.64432554,0.134851615,NA,NA
2082,Irene,40.658,-74,0.513974858,683,812992041.6,1550,2,8.695075034,13.80650717,0.588572979,47.84548757,0.048261236,NA,NA
2085,Irene,40.661,-73.995,0.513605626,767,772802274.5,2479,3,18.01352317,13.34303265,0.382599379,49.2292206,0.021700299,NA,NA
2086,Irene,40.669,-73.993,0.418991627,704,768663680.5,3242,3,8.571370276,13.34303265,0.382599379,47.82055492,0.038465891,NA,NA
2087,Irene,40.664,-73.993,0.586424823,677,841506265.5,2415,3,20.83939167,13.34303265,0.382599379,48.6440615,0.03798267,NA,NA
2092,Irene,40.724,-73.918,0.223472494,183,839286572.5,162,1,5.683706426,16.25946174,0.682303757,46.54728073,0.206235013,NA,NA
2093,Irene,40.716,-73.916,0.370405887,305,441311848.6,497,2,8.07152587,16.25946174,0.682303757,46.77786049,0.32667746,NA,NA
2096,Irene,40.712,-73.981,0.212211071,52,750432172.2,273,3,5.863020332,15.18800711,0.836417714,42.57250203,0.052824374,NA,NA
2097,Irene,40.703,-73.986,0.162903941,1836,1801508963,19696,12,6.873526262,15.10583074,0.697633066,42.98978212,0.089875529,NA,NA
2102,Irene,40.803,-73.915,0.577268253,461,1041415443,951,2,4.758183603,16.04728782,0.970785141,33.0871647,0.111027446,823443.4,0.000790696
2103,Irene,40.809,-73.889,0.376562781,846,1468606452,1296,1,7.160439838,16.55092492,1.027947459,33.55902403,0.080164521,195353.24,0.000133019
2109,Irene,40.813,-73.928,0.382683682,168,587190590,370,1,5.082640663,15.77517791,0.937521577,28.81726391,0.134175078,NA,NA
2110,Irene,40.824,-73.928,0.299673602,238,3703506195,589,2,8.336995492,15.5368388,0.946692777,26.73677016,0.155222526,NA,NA
2113,Irene,40.749,-73.945,0.727506455,1178,2521484959,8419,7,4.498331182,16.08679405,0.892676492,42.29465159,0.08988607,796422.3,0.000315854
2118,Irene,40.712,-73.995,0.284453376,657,1099450781,5319,7,6.807199496,15.18800711,0.836417714,37.51826481,0.08365625,NA,NA
2121,Irene,40.739,-73.974,0.15728864,174,3926947406,975,5,3.301337883,15.49364805,0.85024911,38.74165736,0.140444383,322954.74,8.22E-05
2122,Irene,40.735,-73.958,0.265749814,607,945177430.8,1937,3,3.553439508,15.77111257,0.867983961,43.26240186,0.054057993,NA,NA
2123,Irene,40.608,-73.755,0.141029037,531,341390336.2,1172,2,3.002470924,16.99641649,0.854588427,23.07693483,0.098976651,0,0
2124,Irene,40.607,-73.748,0.73250465,807,807565478,2047,2,6.649925058,16.99641649,0.854588427,22.65132474,0.044644552,NA,NA
2127,Irene,40.639,-73.915,0.775902934,717,556324033.9,1830,3,4.303945921,15.3167654,0.700624263,45.58379565,0.164462636,NA,NA
2129,Irene,40.633,-73.908,0.510979234,593,448328628.6,1415,2,2.99339577,15.50053049,0.772767485,44.07510164,0.071654924,NA,NA
2130,Irene,40.63,-73.908,0.135725099,634,491117205.1,1414,2,3.058365483,15.3167654,0.700624263,43.81151555,0.056489171,NA,NA
2131,Irene,40.76,-73.959,0.188023968,413,1802424362,12050,38,8.721846529,15.81856358,0.869605266,33.12146949,0.089085917,NA,NA
2132,Irene,40.763,-73.956,0.199937867,489,2889736558,9273,13,9.55806033,15.69152078,0.86987992,34.37208533,0.067674551,624734.8,0.000216191
2138,Irene,40.864,-73.932,0.241834184,56,718054787.6,215,5,26.73613897,14.69210852,0.971387764,19.0172563,0.086764048,NA,NA
2139,Irene,40.864,-73.924,0.488873653,218,420148447.6,1021,5,4.27342086,14.69210852,0.971387764,20.36222072,0.279248282,NA,NA
2140,Irene,40.79,-73.8,0.448225908,1274,1723187124,2769,2,12.86784032,17.63975601,1.057277587,31.14726692,0.044910367,NA,NA
2141,Irene,40.787,-73.786,0.324990548,911,844408600.6,1146,1,6.543059288,17.86127995,1.054766157,29.15211582,0.132985978,6645.06,7.87E-06
2146,Irene,40.855,-73.822,0.478026841,7,311000271.8,6,1,9.083870205,16.55287715,0.965510541,28.29954809,0.087383695,NA,NA
2147,Irene,40.864,-73.822,0.16918912,99,418023225.8,178,2,4.783085438,16.26954279,0.834476343,27.77109971,0.063630098,NA,NA
2148,Irene,40.813,-73.804,0.057794549,950,939134431.6,1810,2,5.194732186,17.50108713,1.078742281,31.0820247,0.073698053,NA,NA
2149,Irene,40.822,-73.81,0.33641007,386,397255105.8,795,2,5.098532241,17.18815239,1.08698377,29.89535378,0.082331777,NA,NA
2150,Irene,40.757,-73.954,0.115144858,597,1036156990,9548,16,4.679771847,15.81856358,0.869605266,36.48836689,0.070429942,NA,NA
2151,Irene,40.768,-73.945,0.311137665,2,1417507628,26,13,3.482243267,15.83649227,0.886874143,38.17231116,0.056177977,7345.88,5.18E-06
2152,Irene,40.713,-73.999,0.450963234,98,277822383.7,728,6,6.696674077,15.18800711,0.836417714,34.99919962,0.06330615,NA,NA
2153,Irene,40.714,-74.001,0.662196761,668,3200525357,4514,7,7.863642612,14.9012713,0.819412204,33.53211152,0.087459491,14278683.56,0.004461356
2154,Irene,40.592,-73.934,0.249250292,383,354811429.5,827,2,2.971038149,14.90175445,0.831152508,46.47562363,0.132044028,NA,NA
2155,Irene,40.59,-73.927,0.116569371,2245,1182961691,3588,2,2.476091381,14.85219307,0.846592114,44.73660413,0.084984512,NA,NA
2156,Irene,40.571,-74.097,0.748294655,2195,1381697214,4037,2,2.798910994,13.80463836,0.830185221,28.46899558,0.104768284,NA,NA
2157,Irene,40.565,-74.104,0.725755329,1492,918115546.1,2586,2,3.202408643,13.83286526,0.827380557,26.98937822,0.110698931,6087.62,6.63E-06
2158,Irene,40.609,-73.924,0.438001105,486,447031702.3,915,2,3.35660787,14.90175445,0.831152508,45.9380271,0.155189499,NA,NA
2159,Irene,40.594,-73.916,0.070433249,5,404192636.1,6,1,3.589264641,15.07334661,0.746122854,42.85165788,0.077314127,0,0
2160,Irene,40.649,-73.881,0.364325776,23,417187656.9,83,0,4.74159063,16.00518224,0.841514113,39.71529861,0.095978736,NA,NA
2161,Irene,40.649,-73.869,0.456840048,514,2090854950,895,2,10.89618121,16.03765457,0.839949993,38.06367801,0.071911656,376814.7,0.00018022
2162,Irene,40.724,-73.974,0.122163714,9,403525076.3,62,6,2.548871965,15.45583433,0.851390185,42.0453713,0.098388318,NA,NA
2163,Irene,40.718,-73.963,0.19950528,2247,1317474350,39429,15,6.051852098,15.72366155,0.866362656,45.59340284,0.046117341,NA,NA
1,Isaias,40.642,-74.083,0.680209023,364,300170728.4,893,3,41.64273632,13.27284654,0.309473159,49.5223047,0.009396803,NA,NA
2,Isaias,40.756,-73.968,0.495414087,1742,4277529032,36199,19,9.896841706,11.00835711,0.311217676,35.04380841,0.08010101,NA,NA
8,Isaias,40.808,-73.939,0.39628896,391,467496365.4,1646,4,5.881592114,9.447060669,0.344272261,27.66112175,0.04707672,NA,NA
9,Isaias,40.839,-73.936,0.291893459,85,194398837.8,459,7,47.47112758,8.751189898,0.352093765,27.13455081,0.030780749,NA,NA
10,Isaias,40.851,-73.931,0.380194637,218,461376723.7,814,3,55.86149771,8.751189898,0.352093765,26.55731091,0.031573398,NA,NA
11,Isaias,40.696,-73.995,0.40059423,215,999801767.7,946,4,23.61707725,8.203021463,0.086716326,39.53237405,0.044533249,NA,NA
20,Isaias,40.67,-73.985,0.514556841,529,1223135631,1552,3,15.21746692,4.541148682,0.032035282,38.11856134,0.02554096,NA,NA
21,Isaias,40.668,-73.987,0.696427863,574,1309047393,1688,3,21.43735089,4.541148682,0.032035282,38.16736193,0.015731244,NA,NA
67,Isaias,40.574,-73.997,0.410480578,111,413354936.1,516,3,2.23551508,13.17907377,0.326335042,37.24767314,0.045622503,NA,NA
104,Isaias,40.721,-73.955,0.514345843,606,711802200.5,3177,6,4.862138647,11.46446314,0.306552191,35.14584864,0.042552511,NA,NA
119,Isaias,40.603,-73.938,0.483405157,367,311779658.5,729,2,3.999746862,12.56599841,0.298285141,29.85894976,0.057915834,NA,NA
120,Isaias,40.724,-73.952,0.479267563,341,425562458.8,966,3,3.870460967,11.46446314,0.306552191,34.90070958,0.095668626,NA,NA
121,Isaias,40.599,-73.937,0.554461723,303,440216780.2,603,2,3.564710138,12.56599841,0.298285141,29.85754178,0.068145697,NA,NA
123,Isaias,40.596,-73.938,0.488629237,4,187218749.4,25,6,3.715548976,12.56599841,0.298285141,29.7409574,0.043240987,NA,NA
124,Isaias,40.728,-73.949,0.722102269,454,590008782.6,1356,3,4.568770389,11.46446314,0.306552191,34.52932063,0.061983197,NA,NA
133,Isaias,40.591,-73.94,0.841454671,231,342594380.6,500,2,3.219374699,12.64033192,0.300579079,29.83482391,0.06769865,NA,NA
134,Isaias,40.587,-73.946,0.391501529,1281,1057173112,4150,3,2.545448069,12.69568726,0.305427142,30.30656908,0.093723158,NA,NA
135,Isaias,40.6,-73.932,0.189674054,254,238584588.9,495,2,3.497335559,12.56599841,0.298285141,29.02916881,0.052607285,NA,NA
136,Isaias,40.61,-73.936,0.795550037,407,322338921.8,783,2,4.069080033,12.56599841,0.298285141,29.85622848,0.139688263,NA,NA
145,Isaias,40.608,-73.931,0.460793787,536,420828955.4,985,2,3.611191052,12.56599841,0.298285141,29.17957164,0.11887037,NA,NA
146,Isaias,40.609,-73.928,0.566472696,520,399062567.2,1022,2,3.729273619,12.56599841,0.298285141,28.84037313,0.051629786,NA,NA
147,Isaias,40.613,-73.923,0.484136267,509,403494773.7,941,2,3.343706829,12.56599841,0.298285141,28.26473088,0.029633195,NA,NA
151,Isaias,40.626,-73.923,0.710056074,466,338505109.1,891,2,4.335152817,12.44842176,0.185124501,28.55798248,0.039910339,NA,NA
154,Isaias,40.615,-73.917,0.158248036,255,224423379.8,532,2,3.260476312,12.50721009,0.241704821,27.71751714,0.019843379,NA,NA
155,Isaias,40.617,-73.919,0.465623925,463,294110604.2,862,2,3.43414495,12.50721009,0.241704821,27.97793353,0.0241262,NA,NA
156,Isaias,40.62,-73.921,0.79178275,482,312515871.3,948,2,4.330638027,12.44842176,0.185124501,28.15636345,0.014537687,NA,NA
157,Isaias,40.624,-73.92,0.80922727,503,357324922.2,1055,2,4.294230062,12.44842176,0.185124501,28.16096313,0.015727273,NA,NA
195,Isaias,40.647,-73.892,0.200434429,356,271953915.4,739,2,2.982490469,12.39268026,0.278437385,25.26458179,0.072055715,NA,NA
196,Isaias,40.645,-73.894,0.495584548,451,333740261.9,910,2,3.206397756,12.39268026,0.278437385,25.50896442,0.064075069,NA,NA
199,Isaias,40.631,-73.904,0.427110296,599,319980590.9,1108,2,2.733190099,12.50490208,0.255794775,26.5609208,0.01664237,NA,NA
200,Isaias,40.632,-73.901,0.709598091,492,301061529.3,801,2,2.978562358,12.50490208,0.255794775,26.14686912,0.023067797,NA,NA
203,Isaias,40.642,-73.891,0.440862423,459,277479442.8,674,1,2.698607887,12.50490208,0.255794775,25.14685582,0.073622222,NA,NA
204,Isaias,40.643,-73.888,0.166472884,272,206334453.5,497,2,2.556347829,12.39268026,0.278437385,24.89914878,0.048159228,NA,NA
205,Isaias,40.638,-73.887,0.519031862,410,251554249.5,855,2,2.684409403,12.50490208,0.255794775,24.78875225,0.095323543,NA,NA
206,Isaias,40.633,-73.893,0.721006,374,245488071.7,786,2,3.201023374,12.50490208,0.255794775,25.39488921,0.087563063,NA,NA
207,Isaias,40.63,-73.898,0.556532012,410,320801904.8,1022,3,2.724785928,12.50490208,0.255794775,25.81479238,0.037179568,NA,NA
208,Isaias,40.661,-73.881,0.679700139,2,97595540.1,12,6,3.696640076,12.1524979,0.301885081,24.33787792,0.185263127,NA,NA
229,Isaias,40.828,-73.889,0.359283589,236,165320036.7,676,3,18.02458957,9.079000893,0.207489878,23.47122982,0.012528395,NA,NA
231,Isaias,40.829,-73.822,0.618799183,378,244399561.4,749,2,8.582780271,8.967805849,0.448796989,18.27216801,0.059474676,NA,NA
241,Isaias,40.883,-73.918,0.359181344,70,255032854.3,216,3,52.90764447,7.79077724,0.338935269,24.60194135,0.009402717,NA,NA
274,Isaias,40.776,-73.908,0.664826173,420,652666475.9,1021,2,17.02946466,10.38786003,0.373442041,28.96892481,0.024376699,NA,NA
278,Isaias,40.773,-73.904,0.830672834,389,495266587.9,884,2,17.04773005,10.38786003,0.373442041,29.3121097,0.017140637,NA,NA
417,Isaias,40.866,-73.92,0.392486085,99,357270192.5,419,5,5.850458289,8.056683483,0.355277473,25.44072392,0.045084526,NA,NA
420,Isaias,40.825,-73.819,0.38671726,263,267864529.6,544,2,8.424329167,9.152885197,0.433243317,18.32775718,0.038256986,NA,NA
430,Isaias,40.786,-73.841,0.503309128,544,512955781.2,1077,2,11.9357816,10.18666769,0.397855336,23.04613366,0.015250854,NA,NA
431,Isaias,40.651,-73.894,0.337784705,8,120442919.9,27,3,3.542801341,12.28045843,0.301079995,25.63392761,0.140856832,NA,NA
445,Isaias,40.782,-73.845,0.367711261,683,610667904.2,1544,2,12.66860583,10.18666769,0.397855336,23.41833596,0.010188034,NA,NA
450,Isaias,40.84,-73.924,0.54471032,197,194779731.4,504,2,31.81260201,8.751189898,0.352093765,26.56391667,0.019284054,NA,NA
453,Isaias,40.874,-73.903,0.523886006,255,344624912.3,754,3,24.39569407,8.488823962,0.427441325,23.92407995,0.017654723,NA,NA
457,Isaias,40.869,-73.901,0.662134083,54,116595674.3,196,3,47.6727085,8.488823962,0.427441325,23.88009509,0.011500782,NA,NA
467,Isaias,40.765,-73.934,0.564914837,188,456587025.9,533,3,4.372293198,10.66544374,0.336426865,30.4909199,0.033584104,NA,NA
471,Isaias,40.635,-74.031,0.649527505,266,429383336.9,616,2,18.44798351,13.06991389,0.308531181,45.10385625,0.012374464,NA,NA
478,Isaias,40.673,-73.983,0.492151493,712,1144198892,4112,4,13.12208706,6.372085072,0.059375804,37.67768755,0.04916596,NA,NA
482,Isaias,40.636,-73.89,0.868851978,414,297130537.7,744,2,3.080024133,12.50490208,0.255794775,24.97156479,0.071089769,NA,NA
484,Isaias,40.81,-73.942,0.647042913,667,674216836,3507,5,7.080604476,9.386157388,0.322722692,27.86532313,0.048346025,NA,NA
502,Isaias,40.696,-74.042,2.220876093,4,480560734.2,0,0,2.65160753,12.05225624,0.276957455,41.85513915,0.038194705,NA,NA
517,Isaias,40.822,-73.869,0.852912098,50,87027918.3,152,3,6.166684488,9.814829006,0.424537886,21.80267583,0.014937735,NA,NA
524,Isaias,40.629,-73.92,0.332566512,287,279003861.3,662,2,3.912206315,12.44842176,0.185124501,28.21523449,0.041297877,NA,NA
525,Isaias,40.632,-73.924,0.58142968,577,410824486.5,989,2,5.107657462,12.44842176,0.185124501,28.74442312,0.058984564,NA,NA
533,Isaias,40.667,-73.822,0.643735856,567,444730184.3,1105,2,6.371848124,11.39935689,0.243509142,19.45707576,0.106103783,NA,NA
540,Isaias,40.772,-73.922,0.82161069,564,794973777.2,2095,3,11.54743663,10.26638755,0.338321871,29.38725754,0.019752294,NA,NA
